id,name,score1,score2
6329,student_6329,68,58
6330,student_6330,73,99
6331,student_6331,56,74
6332,student_6332,59,93
6333,student_6333,70,81
6334,student_6334,92,65
6335,student_6335,98,78
6336,student_6336,92,59
6337,student_6337,73,91
6338,student_6338,88,55
6339,student_6339,73,88
6340,student_6340,50,86
6341,student_6341,64,73
6342,student_6342,57,60
6343,student_6343,91,66
6344,student_6344,74,97
6345,student_6345,80,84
6346,student_6346,98,91
6347,student_6347,70,73
6348,student_6348,57,53
6349,student_6349,92,73
6350,student_6350,78,67
6351,student_6351,60,88
6352,student_6352,72,68
6353,student_6353,67,71
6354,student_6354,78,78
6355,student_6355,58,56
6356,student_6356,88,77
6357,student_6357,64,94
6358,student_6358,76,70
6359,student_6359,88,77
6360,student_6360,67,84
6361,student_6361,89,83
6362,student_6362,99,91
6363,student_6363,93,91
6364,student_6364,58,74
6365,student_6365,65,78
6366,student_6366,78,78
6367,student_6367,57,77
6368,student_6368,80,92
6369,student_6369,67,93
6370,student_6370,75,57
6371,student_6371,83,73
6372,student_6372,60,68
6373,student_6373,55,81
6374,student_6374,69,73
6375,student_6375,66,80
6376,student_6376,58,96
6377,student_6377,62,60
6378,student_6378,94,62
6379,student_6379,96,61
6380,student_6380,79,66
6381,student_6381,54,51
6382,student_6382,59,61
6383,student_6383,51,80
6384,student_6384,69,76
6385,student_6385,96,93
6386,student_6386,71,93
6387,student_6387,67,84
6388,student_6388,100,66
6389,student_6389,73,69
6390,student_6390,70,89
6391,student_6391,59,57
6392,student_6392,84,70
6393,student_6393,96,59
6394,student_6394,58,55
6395,student_6395,88,99
6396,student_6396,74,85
6397,student_6397,79,73
6398,student_6398,100,77
6399,student_6399,68,56
6400,student_6400,76,78
6401,student_6401,85,83
6402,student_6402,61,97
6403,student_6403,54,93
6404,student_6404,86,96
6405,student_6405,57,57
6406,student_6406,93,94
6407,student_6407,52,97
6408,student_6408,77,90
6409,student_6409,91,69
6410,student_6410,84,93
6411,student_6411,77,95
6412,student_6412,72,76
6413,student_6413,55,59
6414,student_6414,57,86
6415,student_6415,51,61
6416,student_6416,86,56
6417,student_6417,53,81
6418,student_6418,79,53
6419,student_6419,98,51
6420,student_6420,55,87
6421,student_6421,59,93
6422,student_6422,97,64
6423,student_6423,65,80
6424,student_6424,78,73
6425,student_6425,53,94
6426,student_6426,54,58
6427,student_6427,88,98
6428,student_6428,94,80
6429,student_6429,98,99
6430,student_6430,61,61
6431,student_6431,56,77
6432,student_6432,79,82
6433,student_6433,85,76
6434,student_6434,81,80
6435,student_6435,87,84
6436,student_6436,64,59
6437,student_6437,72,70
6438,student_6438,81,88
6439,student_6439,64,94
6440,student_6440,93,78
6441,student_6441,75,50
6442,student_6442,87,90
6443,student_6443,100,84
6444,student_6444,98,52
6445,student_6445,96,77
6446,student_6446,59,53
6447,student_6447,87,53
6448,student_6448,99,88
6449,student_6449,73,52
6450,student_6450,92,71
6451,student_6451,57,59
6452,student_6452,51,55
6453,student_6453,73,81
6454,student_6454,74,63
6455,student_6455,62,58
6456,student_6456,84,64
6457,student_6457,89,66
6458,student_6458,100,82
6459,student_6459,94,50
6460,student_6460,58,61
6461,student_6461,78,55
6462,student_6462,79,94
6463,student_6463,64,86
6464,student_6464,83,61
6465,student_6465,57,87
6466,student_6466,56,90
6467,student_6467,74,62
6468,student_6468,53,52
6469,student_6469,68,78
6470,student_6470,80,87
6471,student_6471,60,85
6472,student_6472,94,65
6473,student_6473,61,63
6474,student_6474,91,74
6475,student_6475,58,75
6476,student_6476,90,84
6477,student_6477,69,69
6478,student_6478,70,79
6479,student_6479,96,61
6480,student_6480,66,96
6481,student_6481,68,73
6482,student_6482,83,57
6483,student_6483,66,52
6484,student_6484,85,94
6485,student_6485,91,76
6486,student_6486,97,83
6487,student_6487,75,95
6488,student_6488,80,99
6489,student_6489,62,57
6490,student_6490,53,54
6491,student_6491,52,63
6492,student_6492,88,81
6493,student_6493,53,63
6494,student_6494,66,92
6495,student_6495,82,97
6496,student_6496,76,80
6497,student_6497,64,93
6498,student_6498,98,62
6499,student_6499,56,100
6500,student_6500,59,84
6501,student_6501,82,94
6502,student_6502,72,69
6503,student_6503,72,52
6504,student_6504,54,71
6505,student_6505,59,89
6506,student_6506,62,50
6507,student_6507,55,56
6508,student_6508,81,52
6509,student_6509,65,50
6510,student_6510,53,55
6511,student_6511,96,82
6512,student_6512,68,84
6513,student_6513,79,61
6514,student_6514,54,98
6515,student_6515,71,72
6516,student_6516,71,95
6517,student_6517,83,64
6518,student_6518,59,53
6519,student_6519,100,54
6520,student_6520,60,56
6521,student_6521,54,69
6522,student_6522,97,54
6523,student_6523,93,79
6524,student_6524,66,93
6525,student_6525,80,50
6526,student_6526,72,94
6527,student_6527,58,74
6528,student_6528,94,68
6529,student_6529,91,96
6530,student_6530,63,62
6531,student_6531,75,61
6532,student_6532,64,70
6533,student_6533,94,97
6534,student_6534,95,98
6535,student_6535,83,50
6536,student_6536,90,83
6537,student_6537,61,91
6538,student_6538,50,98
6539,student_6539,81,51
6540,student_6540,90,64
6541,student_6541,85,74
6542,student_6542,78,73
6543,student_6543,63,64
6544,student_6544,58,51
6545,student_6545,80,71
6546,student_6546,85,64
6547,student_6547,54,62
6548,student_6548,74,71
6549,student_6549,72,50
6550,student_6550,54,75
6551,student_6551,78,93
6552,student_6552,80,99
6553,student_6553,53,72
6554,student_6554,50,89
6555,student_6555,90,71
6556,student_6556,95,82
6557,student_6557,95,99
6558,student_6558,52,88
6559,student_6559,67,90
6560,student_6560,62,54
6561,student_6561,73,57
6562,student_6562,83,66
6563,student_6563,92,76
6564,student_6564,68,64
6565,student_6565,88,86
6566,student_6566,95,55
6567,student_6567,71,96
6568,student_6568,67,83
6569,student_6569,53,83
6570,student_6570,98,61
6571,student_6571,58,81
6572,student_6572,60,79
6573,student_6573,77,84
6574,student_6574,90,75
6575,student_6575,60,76
6576,student_6576,86,56
6577,student_6577,90,88
6578,student_6578,98,60
6579,student_6579,56,55
6580,student_6580,87,79
6581,student_6581,98,92
6582,student_6582,83,99
6583,student_6583,90,78
6584,student_6584,89,74
6585,student_6585,53,78
6586,student_6586,75,68
6587,student_6587,71,66
6588,student_6588,87,67
6589,student_6589,58,68
6590,student_6590,97,62
6591,student_6591,83,55
6592,student_6592,99,83
6593,student_6593,67,95
6594,student_6594,50,68
6595,student_6595,91,79
6596,student_6596,52,84
6597,student_6597,81,99
6598,student_6598,88,85
6599,student_6599,52,63
6600,student_6600,93,77
6601,student_6601,89,61
6602,student_6602,59,83
6603,student_6603,77,80
6604,student_6604,92,74
6605,student_6605,74,97
6606,student_6606,58,81
6607,student_6607,77,86
6608,student_6608,84,87
6609,student_6609,68,58
6610,student_6610,50,91
6611,student_6611,80,76
6612,student_6612,75,82
6613,student_6613,51,75
6614,student_6614,89,93
6615,student_6615,56,80
6616,student_6616,68,65
6617,student_6617,68,55
6618,student_6618,84,51
6619,student_6619,91,88
6620,student_6620,85,97
6621,student_6621,99,57
6622,student_6622,72,83
6623,student_6623,100,62
6624,student_6624,94,96
6625,student_6625,81,77
6626,student_6626,65,69
6627,student_6627,66,80
6628,student_6628,58,66
6629,student_6629,70,88
6630,student_6630,83,98
6631,student_6631,81,66
6632,student_6632,51,87
6633,student_6633,63,68
6634,student_6634,65,85
6635,student_6635,74,78
6636,student_6636,59,51
6637,student_6637,53,98
6638,student_6638,77,89
6639,student_6639,96,67
6640,student_6640,66,60
6641,student_6641,78,61
6642,student_6642,51,70
6643,student_6643,84,51
6644,student_6644,54,95
6645,student_6645,86,99
6646,student_6646,55,90
6647,student_6647,93,76
6648,student_6648,52,61
6649,student_6649,75,63
6650,student_6650,98,71
6651,student_6651,97,100
6652,student_6652,99,58
6653,student_6653,75,85
6654,student_6654,84,70
6655,student_6655,67,63
6656,student_6656,71,63
6657,student_6657,75,58
6658,student_6658,69,65
6659,student_6659,69,85
6660,student_6660,57,51
6661,student_6661,62,78
6662,student_6662,92,55
6663,student_6663,76,63
6664,student_6664,87,77
6665,student_6665,83,98
6666,student_6666,50,88
6667,student_6667,73,61
6668,student_6668,91,85
6669,student_6669,61,92
6670,student_6670,76,96
6671,student_6671,80,82
6672,student_6672,50,82
6673,student_6673,83,87
6674,student_6674,99,84
6675,student_6675,58,72
6676,student_6676,75,94
6677,student_6677,53,59
6678,student_6678,64,73
6679,student_6679,71,62
6680,student_6680,80,91
6681,student_6681,58,59
6682,student_6682,84,95
6683,student_6683,93,95
6684,student_6684,80,70
6685,student_6685,51,75
6686,student_6686,57,94
6687,student_6687,66,86
6688,student_6688,92,63
6689,student_6689,74,58
6690,student_6690,93,85
6691,student_6691,83,88
6692,student_6692,85,64
6693,student_6693,64,96
6694,student_6694,67,85
6695,student_6695,98,74
6696,student_6696,95,98
6697,student_6697,95,67
6698,student_6698,52,81
6699,student_6699,97,71
6700,student_6700,60,59
6701,student_6701,65,92
6702,student_6702,56,89
6703,student_6703,61,59
6704,student_6704,60,64
6705,student_6705,59,56
6706,student_6706,62,78
6707,student_6707,95,76
6708,student_6708,59,95
6709,student_6709,63,89
6710,student_6710,82,67
6711,student_6711,72,67
6712,student_6712,65,95
6713,student_6713,50,59
6714,student_6714,66,51
6715,student_6715,71,77
6716,student_6716,68,57
6717,student_6717,78,51
6718,student_6718,76,73
6719,student_6719,82,83
6720,student_6720,61,50
6721,student_6721,100,74
6722,student_6722,51,66
6723,student_6723,73,66
6724,student_6724,91,66
6725,student_6725,58,75
6726,student_6726,81,92
6727,student_6727,77,62
6728,student_6728,63,88
6729,student_6729,54,62
6730,student_6730,84,84
6731,student_6731,54,94
6732,student_6732,98,52
6733,student_6733,67,58
6734,student_6734,95,78
6735,student_6735,65,52
6736,student_6736,73,85
6737,student_6737,64,52
6738,student_6738,77,70
6739,student_6739,100,91
6740,student_6740,64,54
6741,student_6741,74,79
6742,student_6742,89,93
6743,student_6743,92,98
6744,student_6744,73,60
6745,student_6745,57,91
6746,student_6746,50,52
6747,student_6747,56,58
6748,student_6748,71,64
6749,student_6749,76,80
6750,student_6750,68,90
6751,student_6751,57,87
6752,student_6752,63,85
6753,student_6753,63,68
6754,student_6754,76,90
6755,student_6755,76,53
6756,student_6756,98,74
6757,student_6757,72,90
6758,student_6758,98,75
6759,student_6759,55,83
6760,student_6760,79,64
6761,student_6761,89,72
6762,student_6762,67,59
6763,student_6763,86,66
6764,student_6764,51,88
6765,student_6765,80,80
6766,student_6766,78,62
6767,student_6767,67,96
6768,student_6768,61,75
6769,student_6769,80,89
6770,student_6770,92,63
6771,student_6771,50,52
6772,student_6772,55,99
6773,student_6773,92,62
6774,student_6774,95,100
6775,student_6775,80,84
6776,student_6776,92,82
6777,student_6777,78,91
6778,student_6778,77,98
6779,student_6779,52,97
6780,student_6780,62,68
6781,student_6781,62,76
6782,student_6782,78,58
6783,student_6783,64,64
6784,student_6784,64,95
6785,student_6785,96,68
6786,student_6786,98,62
6787,student_6787,56,83
6788,student_6788,50,72
6789,student_6789,88,55
6790,student_6790,89,75
6791,student_6791,97,56
6792,student_6792,84,73
6793,student_6793,90,57
6794,student_6794,89,60
6795,student_6795,51,61
6796,student_6796,79,72
6797,student_6797,88,87
6798,student_6798,84,76
6799,student_6799,92,85
6800,student_6800,77,57
6801,student_6801,79,62
6802,student_6802,71,87
6803,student_6803,86,89
6804,student_6804,96,58
6805,student_6805,56,97
6806,student_6806,50,92
6807,student_6807,81,80
6808,student_6808,75,82
6809,student_6809,54,54
6810,student_6810,76,95
6811,student_6811,54,91
6812,student_6812,51,69
6813,student_6813,75,72
6814,student_6814,64,75
6815,student_6815,83,81
6816,student_6816,92,62
6817,student_6817,72,73
6818,student_6818,75,75
6819,student_6819,79,51
6820,student_6820,83,54
6821,student_6821,93,86
6822,student_6822,100,52
6823,student_6823,94,89
6824,student_6824,83,86
6825,student_6825,59,74
6826,student_6826,61,97
6827,student_6827,80,89
6828,student_6828,99,68
6829,student_6829,81,82
6830,student_6830,50,62
6831,student_6831,57,58
6832,student_6832,70,66
6833,student_6833,87,79
6834,student_6834,79,80
6835,student_6835,90,97
6836,student_6836,98,56
6837,student_6837,99,56
6838,student_6838,62,68
6839,student_6839,97,74
6840,student_6840,60,56
6841,student_6841,86,65
6842,student_6842,57,78
6843,student_6843,87,100
6844,student_6844,73,88
6845,student_6845,72,63
6846,student_6846,91,81
6847,student_6847,74,90
6848,student_6848,56,98
6849,student_6849,52,76
6850,student_6850,80,99
6851,student_6851,85,83
6852,student_6852,68,60
6853,student_6853,87,81
6854,student_6854,94,80
6855,student_6855,97,94
6856,student_6856,55,83
6857,student_6857,81,84
6858,student_6858,69,80
6859,student_6859,88,93
6860,student_6860,56,63
6861,student_6861,50,57
6862,student_6862,66,89
6863,student_6863,61,72
6864,student_6864,53,93
6865,student_6865,50,68
6866,student_6866,65,71
6867,student_6867,98,50
6868,student_6868,76,98
6869,student_6869,71,55
6870,student_6870,70,59
6871,student_6871,61,67
6872,student_6872,81,85
6873,student_6873,68,87
6874,student_6874,83,98
6875,student_6875,57,60
6876,student_6876,100,74
6877,student_6877,69,82
6878,student_6878,59,99
6879,student_6879,94,57
6880,student_6880,64,84
6881,student_6881,70,78
6882,student_6882,74,69
6883,student_6883,76,59
6884,student_6884,62,97
6885,student_6885,90,81
6886,student_6886,59,66
6887,student_6887,56,93
6888,student_6888,93,90
6889,student_6889,88,96
6890,student_6890,89,94
6891,student_6891,98,89
6892,student_6892,76,52
6893,student_6893,99,79
6894,student_6894,77,61
6895,student_6895,78,58
6896,student_6896,54,70
6897,student_6897,98,93
6898,student_6898,56,97
6899,student_6899,56,60
6900,student_6900,56,84
6901,student_6901,61,60
6902,student_6902,71,79
6903,student_6903,72,80
6904,student_6904,69,57
6905,student_6905,74,64
6906,student_6906,51,72
6907,student_6907,62,75
6908,student_6908,90,68
6909,student_6909,82,90
6910,student_6910,75,50
6911,student_6911,55,91
6912,student_6912,53,71
6913,student_6913,61,75
6914,student_6914,68,95
6915,student_6915,55,65
6916,student_6916,58,97
6917,student_6917,85,67
6918,student_6918,77,70
6919,student_6919,59,92
6920,student_6920,64,73
6921,student_6921,72,52
6922,student_6922,98,86
6923,student_6923,51,74
6924,student_6924,87,73
6925,student_6925,54,92
6926,student_6926,61,62
6927,student_6927,67,80
6928,student_6928,88,59
6929,student_6929,66,63
6930,student_6930,66,99
6931,student_6931,82,58
6932,student_6932,53,58
6933,student_6933,96,99
6934,student_6934,82,50
6935,student_6935,94,57
6936,student_6936,96,50
6937,student_6937,95,85
6938,student_6938,52,88
6939,student_6939,77,89
6940,student_6940,72,96
6941,student_6941,80,58
6942,student_6942,87,66
6943,student_6943,75,96
6944,student_6944,60,73
6945,student_6945,64,51
6946,student_6946,80,89
6947,student_6947,83,54
6948,student_6948,97,74
6949,student_6949,76,81
6950,student_6950,87,57
6951,student_6951,82,70
6952,student_6952,80,93
6953,student_6953,63,76
6954,student_6954,95,62
6955,student_6955,82,65
6956,student_6956,91,77
6957,student_6957,67,86
6958,student_6958,51,61
6959,student_6959,50,63
6960,student_6960,83,89
6961,student_6961,99,73
6962,student_6962,99,84
6963,student_6963,77,85
6964,student_6964,54,72
6965,student_6965,57,72
6966,student_6966,51,54
6967,student_6967,92,81
6968,student_6968,87,77
6969,student_6969,51,68
6970,student_6970,82,83
6971,student_6971,59,97
6972,student_6972,63,84
6973,student_6973,52,90
6974,student_6974,56,97
6975,student_6975,67,63
6976,student_6976,68,67
6977,student_6977,77,80
6978,student_6978,93,54
6979,student_6979,90,92
6980,student_6980,95,71
6981,student_6981,61,60
6982,student_6982,80,62
6983,student_6983,82,85
6984,student_6984,98,89
6985,student_6985,72,50
6986,student_6986,75,72
6987,student_6987,68,78
6988,student_6988,67,57
6989,student_6989,65,99
6990,student_6990,77,81
6991,student_6991,52,57
6992,student_6992,55,76
6993,student_6993,77,55
6994,student_6994,61,64
6995,student_6995,100,70
6996,student_6996,68,89
6997,student_6997,50,69
6998,student_6998,98,80
6999,student_6999,55,71
7000,student_7000,100,89
7001,student_7001,93,100
7002,student_7002,87,50
7003,student_7003,69,89
7004,student_7004,99,84
7005,student_7005,67,66
7006,student_7006,52,61
7007,student_7007,58,92
7008,student_7008,79,95
7009,student_7009,86,52
7010,student_7010,63,62
7011,student_7011,57,78
7012,student_7012,95,56
7013,student_7013,60,53
7014,student_7014,82,96
7015,student_7015,69,88
7016,student_7016,99,84
7017,student_7017,51,51
7018,student_7018,96,70
7019,student_7019,67,88
7020,student_7020,96,72
7021,student_7021,82,92
7022,student_7022,67,51
7023,student_7023,88,96
7024,student_7024,69,88
7025,student_7025,68,85
7026,student_7026,65,85
7027,student_7027,80,85
7028,student_7028,73,61
7029,student_7029,99,85
7030,student_7030,92,57
7031,student_7031,79,56
7032,student_7032,63,90
7033,student_7033,69,60
7034,student_7034,99,100
7035,student_7035,83,94
7036,student_7036,56,67
